Count,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,clust
1,Q3,No,0,23,Yes,33.44,Yes,Yes,Fiber Optic,11,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.15,1676.95,0.0,0,769.1199999999999,2446.0699999999997,2
1,Q3,No,0,19,Yes,1.79,No,Yes,Fiber Optic,14,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,73.85,1424.5,0.0,130,34.01,1588.51,2
1,Q3,No,0,10,Yes,34.44,No,Yes,Cable,69,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,45.55,402.6,0.0,0,344.4,747.0,2
1,Q3,Yes,1,2,No,0.0,No,Yes,DSL,12,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,35.1,68.75,0.0,10,0.0,78.75,2
1,Q3,No,0,1,Yes,48.58,No,Yes,DSL,21,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,46.2,46.2,0.0,0,48.58,94.78,2
1,Q3,No,0,1,Yes,30.92,No,Yes,DSL,69,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,45.15,45.15,0.0,0,30.92,76.07,2
1,Q3,Yes,1,19,Yes,25.75,No,Yes,Fiber Optic,22,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.2,1441.1,0.0,0,489.25,1930.35,2
1,Q3,No,0,1,Yes,5.12,No,Yes,DSL,30,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Credit Card,45.95,45.95,0.0,0,5.12,51.07,2
1,Q3,No,0,3,Yes,46.36,No,Yes,Fiber Optic,4,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,83.75,247.25,0.0,0,139.07999999999998,386.33,2
1,Q3,No,0,2,Yes,43.47,Yes,Yes,Fiber Optic,30,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,86.0,165.45,0.0,0,86.94,252.39,2
1,Q3,No,0,16,Yes,46.99,Yes,Yes,Fiber Optic,17,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,72.65,1194.3,0.0,0,751.84,1946.1399999999999,2
1,Q3,No,0,1,Yes,6.95,No,Yes,DSL,11,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,50.9,50.9,0.0,0,6.95,57.85,2
1,Q3,No,0,3,Yes,32.43,No,Yes,Fiber Optic,2,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.1,246.5,0.0,0,97.28999999999999,343.78999999999996,2
1,Q3,No,0,69,Yes,29.38,Yes,Yes,DSL,9,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,78.6,5356.45,0.0,0,2027.22,7383.67,1
1,Q3,Yes,1,11,Yes,21.58,Yes,Yes,Fiber Optic,30,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.95,825.7,0.0,0,237.38,1063.08,2
1,Q3,Yes,1,14,Yes,13.64,Yes,Yes,Fiber Optic,9,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.9,1259.0,0.0,0,190.96,1449.96,2
1,Q3,Yes,4,67,Yes,8.18,Yes,Yes,Fiber Optic,3,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,104.1,7040.85,0.0,0,548.06,7588.91,1
1,Q3,Yes,1,67,Yes,30.75,No,Yes,Fiber Optic,5,Yes,Yes,No,No,No,Yes,Yes,Yes,One Year,Yes,Credit Card,90.6,6056.15,0.0,0,2060.25,8116.4,1
1,Q3,Yes,1,47,Yes,17.54,Yes,Yes,Fiber Optic,59,No,Yes,Yes,No,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,83.35,4065.0,0.0,140,824.38,5029.38,0
1,Q3,No,0,49,Yes,35.87,Yes,Yes,DSL,30,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,59.75,2934.3,0.0,0,1757.6299999999999,4691.93,0
1,Q3,No,0,1,Yes,27.97,No,Yes,Fiber Optic,18,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,69.75,69.75,0.0,0,27.97,97.72,2
1,Q3,No,0,4,No,0.0,No,Yes,DSL,4,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,33.65,137.85,0.0,0,0.0,137.85,2
1,Q3,No,0,1,Yes,3.13,No,Yes,Fiber Optic,5,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.95,79.95,0.0,0,3.13,83.08,2
1,Q3,No,0,8,Yes,26.41,Yes,Yes,Fiber Optic,16,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,85.2,627.4,0.0,0,211.28,838.68,2
1,Q3,No,0,1,Yes,25.39,Yes,Yes,DSL,52,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,54.35,54.35,0.0,0,25.39,79.74000000000001,2
1,Q3,Yes,1,5,No,0.0,No,Yes,DSL,7,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,24.95,100.4,0.0,0,0.0,100.4,2
1,Q3,Yes,1,40,No,0.0,No,Yes,DSL,21,Yes,Yes,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,42.35,1716.45,0.0,0,0.0,1716.45,2
1,Q3,No,0,1,Yes,39.44,Yes,Yes,Fiber Optic,18,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,75.3,75.3,0.0,0,39.44,114.74,2
1,Q3,No,0,51,Yes,44.77,Yes,Yes,Fiber Optic,58,Yes,Yes,No,No,Yes,No,Yes,Yes,One Year,Yes,Bank Withdrawal,94.8,4837.6,0.0,0,2283.27,7120.870000000001,1
1,Q3,Yes,1,30,Yes,4.82,Yes,Yes,Fiber Optic,41,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.0,2624.25,0.0,0,144.60000000000002,2768.85,0
1,Q3,No,0,2,Yes,33.89,No,Yes,Fiber Optic,41,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,80.55,184.1,0.0,0,67.78,251.88,2
1,Q3,No,0,2,Yes,24.31,No,Yes,Fiber Optic,16,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.8,160.75,0.0,0,48.62,209.37,2
1,Q3,No,0,30,Yes,9.34,No,Yes,Fiber Optic,8,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,85.15,2555.9,0.0,0,280.2,2836.1,0
1,Q3,Yes,1,24,Yes,17.27,Yes,Yes,DSL,18,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,54.75,1338.15,0.0,0,414.48,1752.63,2
1,Q3,No,0,1,Yes,48.97,No,Yes,Fiber Optic,23,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,79.5,79.5,0.0,0,48.97,128.47,2
1,Q3,No,0,67,Yes,29.24,Yes,Yes,Fiber Optic,21,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,111.3,7482.1,0.0,0,1959.08,9441.18,1
1,Q3,Yes,1,7,Yes,44.66,No,Yes,Fiber Optic,26,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.25,587.1,0.0,0,312.62,899.72,2
1,Q3,No,0,28,Yes,30.28,Yes,Yes,Fiber Optic,30,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.95,2625.55,0.0,0,847.84,3473.3900000000003,0
1,Q3,No,0,34,Yes,34.41,Yes,Yes,DSL,4,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Mailed Check,64.4,2088.75,0.0,0,1169.9399999999998,3258.6899999999996,0
1,Q3,No,0,3,Yes,40.67,No,Yes,Fiber Optic,58,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,80.1,217.55,0.0,0,122.01,339.56,2
1,Q3,No,0,2,Yes,49.79,No,Yes,Fiber Optic,22,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,80.2,146.05,0.0,10,99.58,255.63,2
1,Q3,No,0,6,Yes,20.26,No,Yes,Fiber Optic,26,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.15,567.45,0.0,0,121.56,689.01,2
1,Q3,No,0,1,Yes,39.81,No,Yes,Fiber Optic,23,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,70.9,70.9,0.0,0,39.81,110.71000000000001,2
1,Q3,No,0,65,Yes,9.36,Yes,Yes,Fiber Optic,4,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,109.15,6941.2,0.0,140,608.4,7689.599999999999,1
1,Q3,No,0,1,Yes,17.27,No,Yes,Fiber Optic,10,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,71.55,71.55,0.0,0,17.27,88.82,2
1,Q3,Yes,1,53,Yes,31.24,Yes,Yes,Fiber Optic,73,Yes,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,93.9,5029.2,0.0,0,1655.72,6684.92,1
1,Q3,No,0,4,Yes,43.32,Yes,Yes,Fiber Optic,20,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,85.65,321.65,0.0,10,173.28,504.92999999999995,2
1,Q3,No,0,1,No,0.0,No,Yes,DSL,5,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,25.15,25.15,0.0,0,0.0,25.15,2
1,Q3,Yes,1,54,Yes,2.18,Yes,Yes,Fiber Optic,71,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,110.35,5893.15,0.0,0,117.72000000000001,6010.87,1
1,Q3,Yes,1,48,Yes,6.36,Yes,Yes,Fiber Optic,47,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,103.25,5037.55,0.0,0,305.28000000000003,5342.83,0
1,Q3,No,0,2,Yes,13.73,No,Yes,DSL,11,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,47.8,92.45,0.0,0,27.46,119.91,2
1,Q3,No,0,29,Yes,27.75,Yes,Yes,Fiber Optic,2,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,98.6,2933.2,0.0,0,804.75,3737.95,0
1,Q3,No,0,1,Yes,46.17,No,Yes,Cable,19,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,45.95,45.95,0.0,0,46.17,92.12,2
1,Q3,No,0,1,Yes,33.34,No,Yes,Fiber Optic,4,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,85.55,85.55,0.0,0,33.34,118.89,2
1,Q3,Yes,4,35,Yes,10.43,No,Yes,Fiber Optic,4,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,70.3,2416.55,0.0,80,365.05,2861.6000000000004,0
1,Q3,Yes,1,33,Yes,41.61,Yes,Yes,Fiber Optic,73,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Mailed Check,103.7,3467.0,0.0,0,1373.1299999999999,4840.13,0
1,Q3,Yes,1,8,Yes,38.83,No,Yes,Fiber Optic,76,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.2,777.3,0.0,0,310.64,1087.94,2
1,Q3,No,0,5,Yes,32.12,No,Yes,Fiber Optic,10,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.25,512.45,0.0,0,160.6,673.0500000000001,2
1,Q3,Yes,1,2,Yes,9.76,No,Yes,Cable,27,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.7,141.45,0.0,0,19.52,160.97,2
1,Q3,Yes,1,42,No,0.0,No,Yes,Cable,5,No,Yes,No,Yes,No,No,No,No,One Year,No,Mailed Check,33.55,1445.3,0.0,50,0.0,1495.3,2
1,Q3,No,0,1,No,0.0,No,Yes,Cable,29,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,35.9,35.9,0.0,0,0.0,35.9,2
1,Q3,No,0,38,Yes,31.27,Yes,Yes,Fiber Optic,85,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.25,3777.15,0.0,0,1188.26,4965.41,0
1,Q3,No,0,8,Yes,19.68,Yes,Yes,Fiber Optic,41,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,103.35,847.3,0.0,0,157.44,1004.74,2
1,Q3,Yes,1,28,Yes,9.62,Yes,Yes,Fiber Optic,24,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,106.1,2847.4,0.0,0,269.35999999999996,3116.76,0
1,Q3,No,0,5,Yes,10.11,No,Yes,Fiber Optic,69,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.35,461.7,0.0,0,50.55,512.25,2
1,Q3,No,0,31,Yes,1.53,No,Yes,DSL,6,No,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,55.25,1715.65,0.0,10,47.43,1773.0800000000002,2
1,Q3,No,0,35,Yes,25.04,Yes,Yes,Fiber Optic,21,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,75.35,2636.05,0.0,0,876.4,3512.4500000000003,0
1,Q3,Yes,1,30,Yes,10.5,Yes,Yes,Fiber Optic,22,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,94.05,2866.45,0.0,0,315.0,3181.45,0
1,Q3,Yes,1,10,Yes,31.72,No,Yes,Fiber Optic,23,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.3,738.2,0.0,0,317.2,1055.4,2
1,Q3,No,0,1,Yes,1.23,Yes,Yes,Fiber Optic,69,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,80.2,80.2,0.0,0,1.23,81.43,2
1,Q3,Yes,1,67,Yes,30.94,Yes,Yes,Fiber Optic,11,Yes,No,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,94.35,6341.45,0.0,0,2072.98,8414.43,1
1,Q3,Yes,5,6,Yes,49.2,No,Yes,DSL,21,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.6,260.8,0.0,0,295.20000000000005,556.0,2
1,Q3,Yes,1,1,Yes,37.83,No,Yes,Fiber Optic,51,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.8,84.8,0.0,0,37.83,122.63,2
1,Q3,No,0,22,Yes,7.28,Yes,Yes,DSL,7,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,54.45,1127.35,0.0,0,160.16,1287.51,2
1,Q3,No,0,18,No,0.0,No,Yes,DSL,26,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,33.5,600.0,0.0,0,0.0,600.0,2
1,Q3,No,0,1,Yes,23.06,No,Yes,Fiber Optic,52,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.75,90.75,0.0,0,23.06,113.81,2
1,Q3,No,0,4,Yes,36.76,Yes,Yes,Fiber Optic,20,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,89.6,365.65,0.0,0,147.04,512.6899999999999,2
1,Q3,No,0,2,No,0.0,No,Yes,DSL,51,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,49.25,90.35,0.0,0,0.0,90.35,2
1,Q3,No,0,19,Yes,32.87,Yes,Yes,Fiber Optic,17,Yes,Yes,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,95.15,1789.25,0.0,120,624.53,2533.7799999999997,2
1,Q3,No,0,22,Yes,10.33,Yes,Yes,Fiber Optic,19,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.35,2317.1,0.0,0,227.26,2544.3599999999997,0
1,Q3,Yes,1,2,Yes,20.5,No,Yes,Fiber Optic,51,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,76.4,151.8,0.0,0,41.0,192.8,2
1,Q3,No,0,3,Yes,32.76,No,Yes,Fiber Optic,73,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.7,293.65,0.0,0,98.28,391.92999999999995,2
1,Q3,No,0,15,Yes,3.15,Yes,Yes,DSL,26,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,51.55,765.5,0.0,20,47.25,832.75,2
1,Q3,No,0,5,Yes,40.15,Yes,Yes,Fiber Optic,19,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.85,462.8,0.0,0,200.75,663.55,2
1,Q3,No,0,1,Yes,26.53,No,Yes,DSL,30,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,44.4,44.4,0.0,0,26.53,70.93,2
1,Q3,No,0,4,No,0.0,No,Yes,Cable,20,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,44.55,174.3,0.0,10,0.0,184.3,2
1,Q3,No,0,1,Yes,32.33,Yes,Yes,Fiber Optic,9,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,95.65,95.65,0.0,0,32.33,127.98,2
1,Q3,Yes,1,17,Yes,17.71,Yes,Yes,Fiber Optic,13,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,92.55,1515.1,0.0,0,301.07,1816.1699999999998,2
1,Q3,No,0,9,Yes,49.14,Yes,Yes,Fiber Optic,58,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.35,758.6,0.0,0,442.26,1200.8600000000001,2
1,Q3,No,0,4,Yes,5.63,No,Yes,Fiber Optic,18,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.1,396.3,0.0,0,22.52,418.82,2
1,Q3,No,0,3,Yes,11.94,Yes,Yes,Cable,30,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,100.95,329.95,0.0,10,35.82,375.77,2
1,Q3,No,0,10,Yes,40.22,No,Yes,Fiber Optic,41,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.9,1048.85,0.0,0,402.2,1451.05,2
1,Q3,Yes,1,9,No,0.0,No,Yes,DSL,15,No,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,24.1,259.8,0.0,0,0.0,259.8,2
1,Q3,Yes,1,66,Yes,20.07,Yes,Yes,Fiber Optic,85,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.05,6890.0,0.0,0,1324.6200000000001,8214.62,1
1,Q3,No,0,3,Yes,49.4,No,Yes,Fiber Optic,10,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,88.35,262.05,0.0,0,148.2,410.25,2
1,Q3,No,0,1,Yes,44.94,No,Yes,Fiber Optic,16,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,81.95,81.95,0.0,0,44.94,126.89,2
1,Q3,Yes,1,7,Yes,14.75,No,Yes,Fiber Optic,28,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.35,451.1,0.0,10,103.25,564.35,2
1,Q3,Yes,1,14,Yes,7.26,Yes,Yes,Fiber Optic,42,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.1,1235.55,0.0,0,101.64,1337.19,2
1,Q3,Yes,1,22,Yes,16.2,Yes,Yes,Fiber Optic,17,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.1,1873.7,0.0,0,356.4,2230.1,2
1,Q3,No,0,22,Yes,49.43,Yes,Yes,Cable,17,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,59.0,1254.7,0.0,0,1087.46,2342.16,2
1,Q3,Yes,1,20,Yes,18.05,No,Yes,Fiber Optic,5,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,89.0,1820.45,0.0,0,361.0,2181.45,2
1,Q3,Yes,1,71,Yes,5.76,Yes,Yes,Fiber Optic,11,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,108.6,7690.9,0.0,20,408.96,8119.86,1
1,Q3,No,0,5,Yes,43.51,No,Yes,Fiber Optic,17,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,85.4,425.9,0.0,0,217.54999999999998,643.4499999999999,2
1,Q3,No,0,6,Yes,17.18,No,Yes,DSL,22,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,56.25,389.1,0.0,0,103.08,492.18,2
1,Q3,No,0,4,Yes,10.64,No,Yes,DSL,23,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,68.65,261.25,0.0,0,42.56,303.81,2
1,Q3,No,0,4,Yes,42.8,No,Yes,Fiber Optic,28,No,No,No,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,77.85,299.2,0.0,10,171.2,480.4,2
1,Q3,No,0,3,Yes,13.83,Yes,Yes,Fiber Optic,14,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.35,323.25,0.0,0,41.49,364.74,2
1,Q3,No,0,8,Yes,45.59,Yes,Yes,Fiber Optic,8,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,87.05,762.1,0.0,0,364.72,1126.8200000000002,2
1,Q3,No,0,9,Yes,2.88,No,Yes,DSL,26,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,44.95,431.0,0.0,10,25.919999999999998,466.92,2
1,Q3,No,0,1,Yes,16.15,Yes,Yes,Fiber Optic,12,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.85,93.85,0.0,0,16.15,110.0,2
1,Q3,Yes,1,1,Yes,9.73,No,Yes,DSL,29,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,50.45,50.45,0.0,0,9.73,60.18000000000001,2
1,Q3,No,0,7,Yes,48.82,Yes,Yes,Cable,19,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,74.65,521.1,28.35,0,341.74,834.49,2
1,Q3,No,0,3,Yes,22.77,No,Yes,DSL,51,No,No,No,No,Yes,No,Yes,Yes,Month-to-Month,No,Credit Card,55.15,159.15,0.0,0,68.31,227.46,2
1,Q3,No,0,1,Yes,9.81,Yes,Yes,Fiber Optic,28,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,81.7,81.7,0.0,0,9.81,91.51,2
1,Q3,No,0,4,Yes,36.91,No,Yes,Fiber Optic,23,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,79.15,317.25,0.0,0,147.64,464.89,2
1,Q3,Yes,1,1,Yes,16.55,No,Yes,Fiber Optic,19,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,69.1,69.1,0.0,0,16.55,85.64999999999999,2
1,Q3,No,0,10,No,0.0,No,Yes,DSL,30,No,No,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,29.5,255.25,0.0,40,0.0,295.25,2
1,Q3,No,0,12,Yes,17.46,No,Yes,Fiber Optic,9,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.4,1095.65,0.0,0,209.52,1305.17,2
1,Q3,No,0,10,Yes,29.24,Yes,Yes,Fiber Optic,85,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,74.15,811.8,0.0,0,292.4,1104.1999999999998,2
1,Q3,Yes,1,11,Yes,31.08,Yes,Yes,Fiber Optic,26,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.5,1056.95,0.0,0,341.88,1398.83,2
1,Q3,No,0,16,Yes,6.86,No,Yes,DSL,8,No,Yes,No,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,53.9,834.15,0.0,40,109.76,983.91,2
1,Q3,No,0,13,Yes,35.4,No,Yes,Fiber Optic,18,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,83.2,1060.6,0.0,0,460.2,1520.8,2
1,Q3,Yes,1,21,Yes,1.21,Yes,Yes,Fiber Optic,16,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,103.9,2254.2,0.0,0,25.41,2279.6099999999997,2
1,Q3,No,0,12,Yes,44.71,Yes,Yes,Cable,25,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.05,1148.1,0.0,0,536.52,1684.62,2
1,Q3,No,0,10,Yes,12.78,No,Yes,Fiber Optic,2,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.5,863.1,0.0,0,127.8,990.9,2
1,Q3,Yes,1,18,Yes,31.49,Yes,Yes,Fiber Optic,20,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.7,1687.95,0.0,0,566.8199999999999,2254.77,2
1,Q3,No,0,1,Yes,7.15,No,Yes,Fiber Optic,48,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.55,90.55,0.0,0,7.15,97.7,2
1,Q3,No,0,7,Yes,18.83,Yes,Yes,Fiber Optic,26,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,85.2,602.55,0.0,0,131.81,734.3599999999999,2
1,Q3,No,0,4,Yes,39.9,No,Yes,Cable,20,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,45.3,196.95,0.0,0,159.6,356.54999999999995,2
1,Q3,Yes,1,8,Yes,3.85,No,Yes,DSL,20,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,51.05,415.05,0.0,0,30.8,445.85,2
1,Q3,Yes,1,9,Yes,14.21,Yes,Yes,Fiber Optic,5,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,85.35,754.65,0.0,50,127.89000000000001,932.54,2
1,Q3,No,0,3,Yes,48.84,No,Yes,DSL,41,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,43.3,123.65,0.0,0,146.52,270.17,2
